销售日期,单品编码,销售单价(元/千克),批发价格(元/千克),销量(千克)
2022-08-02,西兰花,8.0,4.47,49.663000000000004
2022-08-02,西峡香菇(1),23.6,15.0,6.735
2022-08-02,金针菇(2),6.5,7.38,3.792
2022-08-02,金针菇(2),10.8,7.38,4.749
2022-08-02,金针菇(盒),2.5,2.07,22.0
2022-08-02,青尖椒(份),2.3,0.69,1.0
2022-08-02,青尖椒(份),3.9,0.69,10.0
2022-08-02,青杭椒(份),2.9,0.96,1.0
2022-08-02,青红杭椒组合装(份),3.9,2.47,4.0
2022-08-02,青线椒(份),2.3,1.44,1.0
2022-08-02,青线椒(份),3.9,1.44,10.0
2022-08-02,青茄子(1),6.0,4.22,9.917
2022-08-02,高瓜(1),18.0,16.29,2.2279999999999998
2022-08-02,鲜木耳(份),1.5,1.49,2.0
2022-08-02,鲜木耳(份),2.5,1.49,2.0
2022-08-02,黄心菜(2),5.5,4.42,1.332
2022-08-02,黄心菜(2),9.2,4.42,14.096
2022-08-02,黄白菜(2),6.0,3.39,12.217
2022-08-03,七彩椒(2),25.8,9.42,0.547
2022-08-03,上海青,8.0,3.97,0.151
2022-08-03,上海青(份),2.3,1.35,17.0
2022-08-03,上海青(份),3.9,1.35,12.0
2022-08-03,云南油麦菜(份),2.3,1.79,11.0
2022-08-03,云南油麦菜(份),3.1,1.79,12.0
2022-08-03,云南油麦菜(份),3.9,1.79,21.0
2022-08-03,云南生菜(份),3.9,1.78,62.0
2022-08-03,保康高山大白菜,3.0,1.62,18.415
2022-08-03,净藕(1),8.0,5.97,32.666
2022-08-03,双孢菇(盒),2.9,2.34,11.0
2022-08-03,双孢菇(盒),4.9,2.34,10.0
2022-08-03,奶白菜(份),2.3,3.55,2.0
2022-08-03,奶白菜(份),3.9,3.55,14.0
2022-08-03,姜蒜小米椒组合装(小份),2.3,1.11,1.0
2022-08-03,姜蒜小米椒组合装(小份),3.9,1.11,3.0
2022-08-03,姬菇(份),2.3,2.1,3.0
2022-08-03,姬菇(份),3.9,2.1,4.0
2022-08-03,小白菜(份),5.3,6.21,5.0
2022-08-03,小白菜(份),8.9,6.21,7.0
2022-08-03,小皱皮(份),1.7,1.14,2.0
2022-08-03,小皱皮(份),2.9,1.14,18.0
2022-08-03,小米椒(份),2.9,1.16,3.0
2022-08-03,小米椒(份),4.9,1.16,26.0
2022-08-03,小青菜(份),1.7,2.07,8.0
2022-08-03,小青菜(份),2.9,2.07,33.0
2022-08-03,木耳菜,6.0,2.68,0.94
2022-08-03,杏鲍菇(2),6.6,6.49,1.068
2022-08-03,杏鲍菇(2),11.0,6.49,3.962
2022-08-03,枝江青梗散花,6.0,5.4,4.398
2022-08-03,枝江青梗散花,10.0,5.4,17.809
2022-08-03,海鲜菇(份),5.9,2.7,3.0
2022-08-03,甜白菜,8.0,5.46,2.3369999999999997
2022-08-03,白玉菇(袋),5.9,4.1,1.0
2022-08-03,竹叶菜(份),1.1,0.92,2.0
2022-08-03,竹叶菜(份),1.9,0.92,29.0
2022-08-03,紫茄子(2),7.0,4.34,9.645
2022-08-03,红杭椒(份),4.9,3.03,4.0
2022-08-03,红灯笼椒(2),19.8,11.34,0.515
2022-08-03,红薯尖(份),1.1,0.71,1.0
2022-08-03,红薯尖(份),1.9,0.71,13.0
2022-08-03,芜湖青椒(1),5.0,3.6,49.822
2022-08-03,苋菜,3.2,2.08,10.855
2022-08-03,莲蓬(个),2.0,1.33,60.0
2022-08-03,菜心(份),2.3,2.0,7.0
2022-08-03,菜心(份),3.9,2.0,9.0
2022-08-03,菠菜,12.0,7.49,2.784
2022-08-03,菠菜(份),2.9,2.27,6.0
2022-08-03,菠菜(份),4.9,2.27,14.0
2022-08-03,菱角,10.0,6.15,1.597
2022-08-03,螺丝椒,8.0,5.2,8.103
2022-08-03,螺丝椒(份),3.5,1.83,5.0
2022-08-03,螺丝椒(份),5.9,1.83,9.0
2022-08-03,西兰花,7.0,5.29,46.229
2022-08-03,西峡香菇(1),23.6,15.0,6.249
2022-08-03,金针菇(2),6.5,7.32,0.446
2022-08-03,金针菇(2),10.8,7.32,1.607
2022-08-03,金针菇(盒),1.5,2.07,8.0
2022-08-03,金针菇(盒),2.5,2.07,17.0
2022-08-03,长线茄,10.0,6.78,5.0
2022-08-03,青尖椒(份),3.9,1.75,6.0
2022-08-03,青杭椒(份),1.7,1.53,2.0
2022-08-03,青杭椒(份),2.9,1.53,6.0
2022-08-03,青红杭椒组合装(份),2.0,2.47,1.0
2022-08-03,青红杭椒组合装(份),2.3,2.47,1.0
2022-08-03,青红杭椒组合装(份),3.9,2.47,9.0
2022-08-03,青线椒(份),2.3,1.44,3.0
2022-08-03,青线椒(份),3.9,1.44,2.0
2022-08-03,青茄子(1),6.0,4.0,0.9400000000000001
2022-08-03,高瓜(1),18.0,16.27,1.326
2022-08-03,鲜木耳(份),1.5,1.54,3.0
2022-08-03,鲜木耳(份),2.5,1.54,3.0
2022-08-03,黄心菜(2),9.2,4.49,6.1690000000000005
2022-08-03,黄白菜(2),6.0,3.39,10.454
2022-08-04,七彩椒(2),25.8,9.74,1.172
2022-08-04,上海青,8.0,4.86,0.138
2022-08-04,上海青(份),2.3,1.46,6.0
2022-08-04,上海青(份),2.7,1.46,5.0
2022-08-04,上海青(份),3.9,1.46,10.0
2022-08-04,云南油麦菜(份),2.3,2.04,23.0
2022-08-04,云南油麦菜(份),3.9,2.04,30.0
2022-08-04,云南生菜(份),2.7,2.18,2.0
2022-08-04,云南生菜(份),3.9,2.18,66.0
2022-08-04,保康高山大白菜,3.0,1.56,21.691
2022-08-04,净藕(1),8.0,5.64,45.556
2022-08-04,双孢菇(盒),2.9,2.34,5.0
2022-08-04,双孢菇(盒),4.9,2.34,19.0
2022-08-04,奶白菜,10.0,7.06,1.206
2022-08-04,奶白菜(份),2.3,4.34,2.0
2022-08-04,奶白菜(份),3.9,4.34,21.0
2022-08-04,姜蒜小米椒组合装(小份),2.3,1.11,1.0
2022-08-04,姜蒜小米椒组合装(小份),3.9,1.11,6.0
2022-08-04,姬菇(份),3.9,1.98,1.0
2022-08-04,小白菜,14.0,10.15,2.199
2022-08-04,小白菜(份),5.3,6.43,3.0
2022-08-04,小白菜(份),8.9,6.43,3.0
2022-08-04,小皱皮(份),1.1,1.11,7.0
2022-08-04,小皱皮(份),1.9,1.11,13.0
2022-08-04,小米椒(份),2.9,1.15,3.0
2022-08-04,小米椒(份),4.9,1.15,27.0
2022-08-04,小青菜(份),1.7,2.01,10.0
2022-08-04,小青菜(份),2.9,2.01,28.0
2022-08-04,木耳菜,6.0,2.69,2.87
2022-08-04,杏鲍菇(2),11.0,6.62,1.9809999999999999
2022-08-04,枝江青梗散花,6.0,4.99,3.565
2022-08-04,枝江青梗散花,10.0,4.99,14.83
2022-08-04,洪湖藕带,29.6,17.0,4.151
2022-08-04,海鲜菇(份),3.5,2.75,1.0
2022-08-04,海鲜菇(份),5.9,2.75,5.0
2022-08-04,白玉菇(袋),5.9,4.08,6.0
2022-08-04,竹叶菜(份),1.1,0.93,16.0
2022-08-04,竹叶菜(份),1.9,0.93,24.0
2022-08-04,紫茄子(2),7.0,5.12,9.885
2022-08-04,红杭椒(份),2.3,3.26,1.0
2022-08-04,红杭椒(份),3.9,3.26,8.0
2022-08-04,红灯笼椒(2),19.8,10.77,1.061
2022-08-04,红薯尖(份),1.1,0.78,4.0
2022-08-04,红薯尖(份),1.9,0.78,25.0
2022-08-04,芜湖青椒(1),5.0,3.47,52.045
2022-08-04,苋菜,3.2,2.32,3.702
2022-08-04,苋菜(份),2.9,1.44,2.0
2022-08-04,莲蓬(个),2.0,1.33,10.0
2022-08-04,菜心(份),2.3,2.5,4.0
2022-08-04,菜心(份),3.9,2.5,5.0
2022-08-04,菠菜(份),2.9,2.16,4.0
2022-08-04,菠菜(份),4.9,2.16,4.0
2022-08-04,菱角,10.0,6.15,0.543
2022-08-04,螺丝椒,8.0,4.93,5.366
2022-08-04,螺丝椒(份),3.5,2.03,3.0
2022-08-04,西兰花,7.0,5.19,46.759
2022-08-04,西峡香菇(1),23.6,15.0,5.528
2022-08-04,金针菇(2),6.5,7.8,0.893
2022-08-04,金针菇(2),10.8,7.8,6.124
2022-08-04,金针菇(盒),2.5,2.08,27.0
2022-08-04,长线茄,10.0,7.0,3.908
2022-08-04,青尖椒(份),3.9,1.98,3.0
2022-08-04,青杭椒(份),1.7,0.96,3.0
2022-08-04,青杭椒(份),2.9,0.96,6.0
2022-08-04,青红杭椒组合装(份),3.9,2.47,1.0
2022-08-04,青线椒(份),3.9,1.7,11.0
2022-08-04,青茄子(1),6.0,4.0,2.97
2022-08-04,青茄子(2),6.0,3.81,0.386
2022-08-04,高瓜(1),18.0,16.27,3.9210000000000003
2022-08-04,鲜木耳(份),1.5,1.44,2.0
2022-08-04,鲜木耳(份),2.5,1.44,1.0
2022-08-04,黄心菜(2),9.2,3.94,8.264
2022-08-04,黄白菜(2),6.0,3.36,17.334
2022-08-05,上海青(份),1.7,1.59,19.0
2022-08-05,上海青(份),2.9,1.59,15.0
2022-08-05,云南油麦菜,6.6,4.08,0.534
2022-08-05,云南油麦菜(份),2.3,1.58,4.0
2022-08-05,云南油麦菜(份),3.9,1.58,37.0
2022-08-05,云南生菜,6.6,4.46,3.079
2022-08-05,云南生菜(份),2.3,1.94,1.0
2022-08-05,云南生菜(份),3.9,1.94,60.0
2022-08-05,保康高山大白菜,3.0,1.63,9.561
2022-08-05,净藕(1),8.0,5.74,35.694
2022-08-05,奶白菜(份),2.3,3.46,7.0
2022-08-05,奶白菜(份),3.9,3.46,20.0
2022-08-05,姜蒜小米椒组合装(小份),2.3,1.11,3.0
2022-08-05,姜蒜小米椒组合装(小份),3.9,1.11,5.0
2022-08-05,姬菇(份),2.3,1.98,4.0
2022-08-05,姬菇(份),3.9,1.98,4.0
2022-08-05,姬菇(包),2.9,3.59,2.0
2022-08-05,姬菇(包),4.9,3.59,2.0
2022-08-05,小白菜,14.0,10.1,0.301
2022-08-05,小白菜(份),5.3,6.23,4.0
2022-08-05,小白菜(份),8.9,6.23,9.0
2022-08-05,小皱皮(份),1.1,1.08,6.0
2022-08-05,小皱皮(份),1.9,1.08,9.0
2022-08-05,小米椒(份),2.9,1.11,5.0
2022-08-05,小米椒(份),4.9,1.11,23.0
2022-08-05,小青菜(份),1.7,1.99,12.0
2022-08-05,小青菜(份),2.9,1.99,22.0
2022-08-05,木耳菜,6.0,3.15,2.333
2022-08-05,杏鲍菇(2),6.6,6.77,2.775
2022-08-05,杏鲍菇(2),11.0,6.77,2.4459999999999997
2022-08-05,枝江青梗散花,5.3,4.8,8.653
2022-08-05,枝江青梗散花,8.8,4.8,14.956
2022-08-05,洪湖藕带,29.6,17.0,4.411
2022-08-05,海鲜菇(份),3.5,2.68,5.0
2022-08-05,海鲜菇(份),5.9,2.68,9.0
2022-08-05,甜白菜,8.0,5.82,10.982
2022-08-05,白玉菇(袋),3.5,4.08,2.0
2022-08-05,竹叶菜(份),1.1,0.9,7.0
2022-08-05,竹叶菜(份),1.9,0.9,20.0
2022-08-05,紫茄子(2),7.0,5.09,8.754
2022-08-05,红尖椒(份),4.9,4.58,7.0
2022-08-05,红杭椒(份),2.3,3.32,5.0
2022-08-05,红杭椒(份),3.9,3.32,5.0
2022-08-05,红灯笼椒(2),19.8,10.78,0.409
2022-08-05,红薯尖(份),1.1,0.77,1.0
2022-08-05,红薯尖(份),1.9,0.77,15.0
2022-08-05,芜湖青椒(1),4.0,3.16,62.13
2022-08-05,苋菜,3.2,2.34,8.007
2022-08-05,菜心(份),2.3,2.18,6.0
2022-08-05,菜心(份),3.9,2.18,3.0
2022-08-05,菠菜(份),2.9,1.58,4.0
2022-08-05,菠菜(份),4.9,1.58,10.0
2022-08-05,菱角,10.0,6.15,1.336
2022-08-05,螺丝椒,8.0,5.28,5.153
2022-08-05,螺丝椒(份),3.5,2.0,2.0
2022-08-05,螺丝椒(份),5.9,2.0,4.0
2022-08-05,西兰花,7.0,4.68,49.19
2022-08-05,西峡香菇(1),23.6,15.0,5.352
2022-08-05,金针菇(2),6.5,7.38,1.914
2022-08-05,金针菇(2),10.8,7.38,5.056
2022-08-05,金针菇(盒),2.5,2.08,14.0
2022-08-05,长线茄,10.0,7.0,4.007
2022-08-05,青尖椒(份),2.3,2.41,4.0
2022-08-05,青尖椒(份),3.9,2.41,3.0
2022-08-05,青杭椒(份),2.9,0.96,1.0
2022-08-05,青红杭椒组合装(份),3.9,2.47,1.0
2022-08-05,青线椒(份),2.3,1.65,4.0
2022-08-05,青线椒(份),3.9,1.65,15.0
2022-08-05,青茄子(1),6.0,4.0,0.671
2022-08-05,高瓜(1),18.0,16.27,2.49
2022-08-05,鲜木耳(份),1.5,1.51,5.0
2022-08-05,鲜木耳(份),2.5,1.51,2.0
2022-08-05,黄心菜(2),5.5,3.94,0.666
2022-08-05,黄心菜(2),9.2,3.94,7.708
2022-08-05,黄白菜(2),6.0,3.36,10.252
2022-08-06,七彩椒(2),15.4,10.18,0.566
2022-08-06,上海青(份),1.7,1.39,16.0
2022-08-06,上海青(份),2.9,1.39,19.0
2022-08-06,云南油麦菜(份),2.7,1.92,7.0
2022-08-06,云南油麦菜(份),3.1,1.92,15.0
2022-08-06,云南油麦菜(份),3.9,1.92,53.0
2022-08-06,云南生菜,6.6,4.46,0.579
2022-08-06,云南生菜(份),2.3,2.2,1.0
2022-08-06,云南生菜(份),3.9,2.2,61.0
2022-08-06,保康高山大白菜,1.8,1.73,1.5550000000000002
2022-08-06,保康高山大白菜,3.0,1.73,22.296
2022-08-06,净藕(1),8.0,5.71,39.012
2022-08-06,双孢菇(盒),2.9,2.36,1.0
2022-08-06,双孢菇(盒),4.9,2.36,23.0
2022-08-06,奶白菜,10.0,7.56,0.753
2022-08-06,奶白菜(份),3.5,3.68,5.0
2022-08-06,奶白菜(份),5.8,3.68,15.0
2022-08-06,姜蒜小米椒组合装(小份),2.3,1.11,1.0
2022-08-06,姜蒜小米椒组合装(小份),3.9,1.11,4.0
2022-08-06,姬菇(份),3.9,2.1,2.0
2022-08-06,小白菜,14.0,10.09,0.788
2022-08-06,小白菜(份),5.3,5.78,1.0
2022-08-06,小白菜(份),8.9,5.78,5.0
2022-08-06,小皱皮(份),1.1,1.03,1.0
2022-08-06,小皱皮(份),1.9,1.03,9.0
2022-08-06,小米椒(份),2.9,1.11,8.0
2022-08-06,小米椒(份),4.9,1.11,26.0
2022-08-06,小青菜(份),1.7,2.18,9.0
2022-08-06,小青菜(份),2.9,2.18,18.0
2022-08-06,木耳菜,6.0,3.02,2.198
2022-08-06,杏鲍菇(2),6.6,6.68,3.004
2022-08-06,杏鲍菇(2),11.0,6.68,4.281
2022-08-06,枝江青梗散花,5.3,4.27,11.714
2022-08-06,枝江青梗散花,8.8,4.27,15.161
2022-08-06,洪湖藕带,29.6,17.0,5.806
2022-08-06,海鲜菇(份),3.5,2.68,1.0
2022-08-06,海鲜菇(份),5.9,2.68,4.0
2022-08-06,甜白菜,8.0,5.81,12.628
2022-08-06,白玉菇(袋),5.9,4.09,8.0
2022-08-06,竹叶菜(份),1.9,0.89,10.0
2022-08-06,紫茄子(1),11.0,5.06,2.7590000000000003
2022-08-06,紫茄子(2),7.0,5.09,4.412
2022-08-06,红尖椒(份),2.9,5.08,3.0
2022-08-06,红尖椒(份),4.9,5.08,1.0
2022-08-06,红杭椒(份),2.9,3.32,6.0
2022-08-06,红杭椒(份),4.9,3.32,4.0
2022-08-06,红灯笼椒(2),19.8,10.77,2.223
2022-08-06,红薯尖(份),1.9,0.76,11.0
2022-08-06,芜湖青椒(1),4.0,2.88,54.478
2022-08-06,苋菜,3.2,2.34,0.475
2022-08-06,苋菜(份),1.7,1.39,2.0
2022-08-06,苋菜(份),2.9,1.39,11.0
2022-08-06,莲蓬(个),2.0,1.33,55.0
2022-08-06,菜心(份),2.3,2.05,3.0
2022-08-06,菜心(份),3.9,2.05,16.0
2022-08-06,菠菜(份),2.9,1.68,1.0
2022-08-06,菠菜(份),4.9,1.68,14.0
2022-08-06,菱角,10.0,6.15,0.613
2022-08-06,螺丝椒,8.0,6.38,14.222
2022-08-06,螺丝椒(份),3.5,1.95,6.0
2022-08-06,螺丝椒(份),5.9,1.95,7.0
2022-08-06,西兰花,7.0,4.54,69.204
2022-08-06,西峡香菇(1),23.6,15.0,7.224
2022-08-06,金针菇(2),6.5,7.32,4.498
2022-08-06,金针菇(2),10.8,7.32,9.917
2022-08-06,金针菇(盒),2.5,2.09,24.0
2022-08-06,长线茄,10.0,7.0,5.372
2022-08-06,青尖椒(份),3.9,2.27,2.0
2022-08-06,青杭椒(份),1.7,0.96,6.0
2022-08-06,青杭椒(份),2.9,0.96,5.0
2022-08-06,青红杭椒组合装(份),3.9,2.47,8.0
2022-08-06,青线椒(份),3.9,1.44,15.0
2022-08-06,青茄子(1),6.0,4.06,2.282
2022-08-06,青茄子(2),3.6,3.81,0.637
2022-08-06,高瓜(2),10.8,15.97,0.223
2022-08-06,高瓜(2),12.6,15.97,0.702
2022-08-06,高瓜(2),18.0,15.97,5.367
2022-08-06,黄心菜(2),5.5,3.94,2.587
2022-08-06,黄心菜(2),9.2,3.94,3.2649999999999997
2022-08-06,黄白菜(2),6.0,3.29,15.004
2022-08-07,七彩椒(2),25.8,10.17,1.0430000000000001
2022-08-07,上海青(份),1.7,1.43,3.0
2022-08-07,上海青(份),2.9,1.43,23.0
2022-08-07,云南油麦菜,6.6,4.07,10.245
2022-08-07,云南油麦菜(份),2.7,1.9,2.0
2022-08-07,云南油麦菜(份),3.9,1.9,20.0
2022-08-07,云南生菜,6.6,4.46,0.442
2022-08-07,云南生菜(份),3.9,2.42,69.0
2022-08-07,保康高山大白菜,3.0,1.69,28.82
2022-08-07,净藕(1),8.0,5.92,36.675
2022-08-07,双孢菇(盒),2.9,2.38,1.0
2022-08-07,双孢菇(盒),4.9,2.38,26.0
2022-08-07,奶白菜(份),3.5,3.4,7.0
2022-08-07,奶白菜(份),5.8,3.4,21.0
2022-08-07,姜蒜小米椒组合装(小份),2.3,1.11,2.0
2022-08-07,姜蒜小米椒组合装(小份),3.9,1.11,8.0
2022-08-07,姬菇(份),2.3,2.19,5.0
2022-08-07,姬菇(份),3.9,2.19,6.0
2022-08-07,小白菜,14.0,10.09,1.318
2022-08-07,小皱皮(份),1.1,0.84,1.0
2022-08-07,小皱皮(份),1.9,0.84,25.0
2022-08-07,小米椒(份),2.9,1.22,3.0
2022-08-07,小米椒(份),4.9,1.22,27.0
2022-08-07,小青菜(份),1.7,2.07,17.0
2022-08-07,小青菜(份),2.9,2.07,27.0
2022-08-07,木耳菜,6.0,2.72,5.385
2022-08-07,杏鲍菇(2),6.6,6.56,5.95
2022-08-07,杏鲍菇(2),11.0,6.56,0.977
2022-08-07,枝江青梗散花,5.3,4.17,10.424
2022-08-07,枝江青梗散花,8.8,4.17,9.248
2022-08-07,洪湖藕带,29.6,17.0,4.599
2022-08-07,海鲜菇(份),3.5,2.68,8.0
2022-08-07,海鲜菇(份),5.9,2.68,3.0
2022-08-07,甜白菜,8.0,5.8,4.623
2022-08-07,白玉菇(袋),5.9,4.1,3.0
2022-08-07,紫茄子(1),11.0,5.1,11.068
2022-08-07,紫茄子(2),7.0,5.09,2.493
2022-08-07,红尖椒(份),2.9,4.65,2.0
2022-08-07,红尖椒(份),4.9,4.65,9.0
2022-08-07,红杭椒(份),2.9,3.32,2.0
2022-08-07,红杭椒(份),4.9,3.32,6.0
2022-08-07,红灯笼椒(2),19.8,10.77,2.146
2022-08-07,红薯尖(份),1.9,0.75,16.0
2022-08-07,芜湖青椒(1),4.0,2.8,62.995
2022-08-07,苋菜(份),2.9,1.38,4.0
2022-08-07,莲蓬(个),2.0,1.33,40.0
2022-08-07,菜心(份),2.3,2.06,3.0
2022-08-07,菜心(份),3.9,2.06,7.0
2022-08-07,菠菜(份),2.9,1.61,1.0
2022-08-07,菠菜(份),4.9,1.61,8.0
2022-08-07,菱角,10.0,6.18,3.855
2022-08-07,螺丝椒(份),3.5,1.95,5.0
2022-08-07,螺丝椒(份),5.9,1.95,15.0
2022-08-07,西兰花,7.0,4.53,67.31
2022-08-07,西峡香菇(1),23.6,15.0,7.186
2022-08-07,金针菇(盒),2.5,2.12,34.0
2022-08-07,长线茄,10.0,7.0,4.617
2022-08-07,青尖椒(份),3.9,2.26,3.0
2022-08-07,青杭椒(份),1.7,0.96,1.0
2022-08-07,青杭椒(份),2.9,0.96,2.0
2022-08-07,青红杭椒组合装(份),3.9,2.47,9.0
2022-08-07,青线椒(份),3.9,1.35,25.0
2022-08-07,青茄子(2),6.0,4.34,8.138
2022-08-07,高瓜(2),12.6,15.85,0.362
2022-08-07,高瓜(2),18.0,15.85,4.255
2022-08-07,鲜木耳(份),1.5,1.36,3.0
2022-08-07,鲜木耳(份),2.5,1.36,2.0
2022-08-07,黄心菜(2),5.5,3.96,2.522
2022-08-07,黄心菜(2),9.2,3.96,5.766
2022-08-07,黄白菜(2),6.0,2.86,28.948
2022-08-08,七彩椒(2),25.8,10.18,0.285
2022-08-08,上海青(份),1.7,1.32,12.0
2022-08-08,上海青(份),2.9,1.32,12.0
2022-08-08,云南油麦菜(份),2.3,1.95,2.0
2022-08-08,云南油麦菜(份),3.9,1.95,33.0
2022-08-08,云南生菜(份),2.3,2.07,1.0
2022-08-08,云南生菜(份),3.9,2.07,60.0
2022-08-08,保康高山大白菜,3.0,1.65,23.753
2022-08-08,净藕(1),8.0,6.0,30.797
2022-08-08,双孢菇(盒),2.9,2.38,2.0
2022-08-08,双孢菇(盒),4.9,2.38,16.0
2022-08-08,奶白菜(份),3.5,2.85,5.0
2022-08-08,奶白菜(份),5.8,2.85,17.0
2022-08-08,姜蒜小米椒组合装(小份),2.3,1.11,1.0
2022-08-08,姜蒜小米椒组合装(小份),3.9,1.11,4.0
2022-08-08,姬菇(份),2.3,2.22,4.0
2022-08-08,姬菇(份),3.9,2.22,3.0
2022-08-08,小白菜(份),5.3,5.89,3.0
2022-08-08,小白菜(份),8.9,5.89,4.0
2022-08-08,小皱皮(份),1.9,0.83,23.0
2022-08-08,小米椒(份),2.9,1.2,4.0
2022-08-08,小米椒(份),4.9,1.2,8.0
2022-08-08,小青菜(份),1.7,1.75,2.0
2022-08-08,小青菜(份),2.9,1.75,34.0
2022-08-08,木耳菜,6.0,2.65,0.755
2022-08-08,杏鲍菇(2),6.6,6.4,1.598
2022-08-08,杏鲍菇(2),11.0,6.4,2.876
2022-08-08,枝江青梗散花,5.3,4.37,5.619
2022-08-08,枝江青梗散花,8.8,4.37,15.663
2022-08-08,洪湖藕带,29.6,17.0,3.852
2022-08-08,海鲜菇(份),3.5,2.68,6.0
2022-08-08,海鲜菇(份),5.9,2.68,8.0
2022-08-08,白玉菇(袋),3.5,4.1,1.0
2022-08-08,白玉菇(袋),5.9,4.1,5.0
2022-08-08,竹叶菜(份),1.1,1.02,6.0
2022-08-08,竹叶菜(份),1.9,1.02,14.0
2022-08-08,紫茄子(1),11.0,5.26,4.71
2022-08-08,红尖椒(份),2.9,4.56,1.0
2022-08-08,红杭椒(份),2.9,3.32,1.0
2022-08-08,红杭椒(份),4.9,3.32,1.0
2022-08-08,红薯尖(份),1.1,0.7,4.0
2022-08-08,红薯尖(份),1.9,0.7,12.0
2022-08-08,芜湖青椒(1),4.0,2.8,50.21
2022-08-08,苋菜(份),1.7,1.47,7.0
2022-08-08,苋菜(份),2.9,1.47,7.0
2022-08-08,莲蓬(个),2.0,1.33,47.0
2022-08-08,菜心(份),2.3,1.95,9.0
2022-08-08,菜心(份),3.9,1.95,2.0
2022-08-08,菠菜(份),2.9,1.51,5.0
2022-08-08,菠菜(份),4.9,1.51,9.0
2022-08-08,菱角,10.0,6.2,0.934
2022-08-08,螺丝椒(份),3.5,1.95,9.0
2022-08-08,螺丝椒(份),5.9,1.95,11.0
2022-08-08,西兰花,7.0,4.69,55.407
2022-08-08,西峡香菇(1),23.6,15.0,6.258
2022-08-08,金针菇(2),6.5,7.43,3.328
2022-08-08,金针菇(2),10.8,7.43,5.2059999999999995
2022-08-08,金针菇(盒),1.5,2.13,4.0
2022-08-08,金针菇(盒),2.5,2.13,14.0
2022-08-08,长线茄,10.0,7.79,5.6450000000000005
2022-08-08,青尖椒(份),3.9,2.23,1.0
2022-08-08,青杭椒(份),1.7,0.96,2.0
2022-08-08,青杭椒(份),2.9,0.96,3.0
2022-08-08,青红杭椒组合装(份),3.9,2.47,5.0
2022-08-08,青线椒(份),3.9,1.27,14.0
2022-08-08,青茄子(1),6.0,4.13,5.018
2022-08-08,青茄子(2),6.0,4.35,3.1550000000000002
2022-08-08,高瓜(2),10.8,15.88,1.091
2022-08-08,高瓜(2),12.6,15.88,0.334
2022-08-08,高瓜(2),18.0,15.88,2.523
2022-08-08,鲜木耳(份),1.5,1.29,4.0
2022-08-08,鲜木耳(份),2.5,1.29,1.0
2022-08-08,黄心菜(2),9.2,3.96,3.744
2022-08-08,黄白菜(2),6.0,2.98,13.825
2022-08-09,七彩椒(2),15.4,10.17,0.9610000000000001
2022-08-09,七彩椒(2),25.8,10.17,2.633
2022-08-09,上海青(份),1.7,1.39,10.0
2022-08-09,上海青(份),2.9,1.39,20.0
2022-08-09,云南油麦菜(份),2.3,1.94,1.0
2022-08-09,云南油麦菜(份),3.9,1.94,33.0
2022-08-09,云南生菜(份),3.9,2.16,59.0
2022-08-09,保康高山大白菜,1.8,1.57,7.636
2022-08-09,保康高山大白菜,3.0,1.57,21.384999999999998
2022-08-09,净藕(1),8.0,5.45,30.632
2022-08-09,双孢菇(盒),4.9,2.35,12.0
2022-08-09,奶白菜,10.0,6.19,1.506
2022-08-09,奶白菜(份),3.5,3.21,1.0
2022-08-09,奶白菜(份),5.8,3.21,16.0
2022-08-09,姜蒜小米椒组合装(小份),3.9,1.11,2.0
2022-08-09,姬菇(份),2.3,2.13,5.0
2022-08-09,姬菇(份),3.9,2.13,7.0
2022-08-09,小皱皮(份),1.9,0.71,20.0
2022-08-09,小米椒(份),2.9,1.19,14.0
2022-08-09,小米椒(份),4.9,1.19,8.0
2022-08-09,小青菜(份),1.7,1.78,3.0
2022-08-09,小青菜(份),2.9,1.78,23.0
2022-08-09,木耳菜,6.0,2.65,3.81
2022-08-09,杏鲍菇(2),6.6,6.51,2.127
2022-08-09,杏鲍菇(2),11.0,6.51,3.789
2022-08-09,枝江青梗散花,5.3,4.07,3.6310000000000002
2022-08-09,枝江青梗散花,8.8,4.07,16.704
2022-08-09,洪湖藕带,29.6,17.0,2.362
2022-08-09,海鲜菇(份),3.5,2.68,3.0
2022-08-09,海鲜菇(份),5.9,2.68,8.0
2022-08-09,甜白菜,8.0,5.84,10.793
2022-08-09,竹叶菜(份),1.1,1.04,6.0
2022-08-09,竹叶菜(份),1.9,1.04,18.0
2022-08-09,紫茄子(1),11.0,5.26,11.696
2022-08-09,紫茄子(2),7.0,5.09,0.287
2022-08-09,红尖椒(份),2.9,4.56,3.0
2022-08-09,红尖椒(份),4.9,4.56,2.0
2022-08-09,红杭椒(份),2.9,3.32,1.0
2022-08-09,红杭椒(份),4.9,3.32,4.0
2022-08-09,红灯笼椒(2),11.9,10.77,0.45
2022-08-09,红灯笼椒(2),19.8,10.77,0.833
2022-08-09,红薯尖(份),1.1,0.67,6.0
2022-08-09,红薯尖(份),1.9,0.67,18.0
2022-08-09,芜湖青椒(1),4.0,2.8,51.754
2022-08-09,苋菜(份),1.7,1.55,4.0
2022-08-09,苋菜(份),2.9,1.55,6.0
2022-08-09,莲蓬(个),2.0,1.33,15.0
2022-08-09,菜心(份),2.3,2.0,8.0
2022-08-09,菜心(份),3.9,2.0,6.0
2022-08-09,菠菜(份),2.9,1.69,6.0
